character #1, character #2, similarity
9, G, 0.5881055545166769
P, 9, 0.6184122294595906
9, P, 0.6184122294595906
1, 9, 0.35990431041643806
9, 1, 0.35990431041643806
w, 9, 0.5071457888167534
9, w, 0.5071457888167534
0, 9, 0.7317873090602188
9, 0, 0.7317873090602188
Q, 9, 0.5277081220872629
9, Q, 0.5277081220872629
F, 9, 0.4520030842565906
9, F, 0.4520030842565906
b, 9, 0.557028244612114
9, b, 0.557028244612114
k, X, 0.6457543213248641
X, k, 0.6457543213248641
r, X, 0.30263157516278255
X, r, 0.30263157516278255
g, X, 0.6637125239134782
X, g, 0.6637125239134782
f, X, 0.35407487178906744
X, f, 0.35407487178906744
s, X, 0.48531008033583983
X, s, 0.48531008033583983
j, X, 0.327770783143514
X, j, 0.327770783143514
i, X, 0.32524780836854666
X, i, 0.32524780836854666
e, X, 0.4250768260255997
X, e, 0.4250768260255997
p, X, 0.4223344476171871
X, p, 0.4223344476171871
q, X, 0.45823591055928864
X, q, 0.45823591055928864
d, X, 0.42680409958832427
X, d, 0.42680409958832427
h, X, 0.44671694000649165
X, h, 0.44671694000649165
U, X, 0.3508763683090789
X, U, 0.3508763683090789
4, X, 0.4979159199760738
X, 4, 0.4979159199760738
c, X, 0.4273566058201068
X, c, 0.4273566058201068
B, X, 0.5073811476092249
X, B, 0.5073811476092249
v, X, 0.5024074690949969
X, v, 0.5024074690949969
C, X, 0.39895117206689984
X, C, 0.39895117206689984
5, X, 0.38288226612750015
X, 5, 0.38288226612750015
T, X, 0.29570116215891423
X, T, 0.29570116215891423
V, X, 0.5056683326466936
X, V, 0.5056683326466936
7, X, 0.48834499472627463
X, 7, 0.48834499472627463
A, X, 0.5997271594954909
X, A, 0.5997271594954909
o, X, 0.3912161033555807
X, o, 0.3912161033555807
z, X, 0.4976259203773703
X, z, 0.4976259203773703
6, X, 0.45542784127866637
X, 6, 0.45542784127866637
W, X, 0.5823408396231167
X, W, 0.5823408396231167
D, X, 0.390526129724163
X, D, 0.390526129724163
S, X, 0.4617051395164615
X, S, 0.4617051395164615
2, X, 0.5780787758859011
X, 2, 0.5780787758859011
n, X, 0.31024182722502713
X, n, 0.31024182722502713
3, X, 0.4741681146920375
X, 3, 0.4741681146920375
R, X, 0.6693557520355308
X, R, 0.6693557520355308
E, X, 0.3939686402102071
X, E, 0.3939686402102071
G, X, 0.39242231816673195
X, G, 0.39242231816673195
P, X, 0.43303275406553215
X, P, 0.43303275406553215
1, X, 0.3337985221788431
X, 1, 0.3337985221788431
w, X, 0.40517439830457624
X, w, 0.40517439830457624
0, X, 0.4998045589348662
X, 0, 0.4998045589348662
Q, X, 0.4488724202380231
X, Q, 0.4488724202380231
F, X, 0.2907300390241692
X, F, 0.2907300390241692
b, X, 0.4314354062709781
X, b, 0.4314354062709781
r, k, 0.3985848409833806
k, r, 0.3985848409833806
g, k, 0.619552664516935
k, g, 0.619552664516935
f, k, 0.37497871477792905
k, f, 0.37497871477792905
s, k, 0.5601268026999671
k, s, 0.5601268026999671
j, k, 0.38868237039371417
k, j, 0.38868237039371417
i, k, 0.3516688640220313
k, i, 0.3516688640220313
e, k, 0.5343041435060305
k, e, 0.5343041435060305
p, k, 0.4949626645239114
k, p, 0.4949626645239114
q, k, 0.4568357946479689
k, q, 0.4568357946479689
d, k, 0.45721748539517576
k, d, 0.45721748539517576
h, k, 0.6005777561625284
k, h, 0.6005777561625284
U, k, 0.4584891435005178
k, U, 0.4584891435005178
4, k, 0.47650127676726056
k, 4, 0.47650127676726056
c, k, 0.4647920672559445
k, c, 0.4647920672559445
B, k, 0.6232492903979004
k, B, 0.6232492903979004
v, k, 0.4490925311194189
k, v, 0.4490925311194189
C, k, 0.39088697637706343
k, C, 0.39088697637706343
5, k, 0.41133833032987516
k, 5, 0.41133833032987516
T, k, 0.3908676994600789
k, T, 0.3908676994600789
V, k, 0.5053718023556657
k, V, 0.5053718023556657
7, k, 0.394404348857132
k, 7, 0.394404348857132
A, k, 0.5210878376624567
k, A, 0.5210878376624567
o, k, 0.4130157772668896
k, o, 0.4130157772668896
z, k, 0.543412175388115
k, z, 0.543412175388115
6, k, 0.45781609952427577
k, 6, 0.45781609952427577
W, k, 0.5494630762369819
k, W, 0.5494630762369819
D, k, 0.4424459292544056
k, D, 0.4424459292544056
S, k, 0.41628951749990517
k, S, 0.41628951749990517
2, k, 0.5059638876306083
k, 2, 0.5059638876306083
n, k, 0.4478534590038704
k, n, 0.4478534590038704
3, k, 0.4520265334912686
k, 3, 0.4520265334912686
R, k, 0.7044526044218125
k, R, 0.7044526044218125
E, k, 0.5786432878696767
k, E, 0.5786432878696767
G, k, 0.4055761523313383
k, G, 0.4055761523313383
P, k, 0.5599871267324995
k, P, 0.5599871267324995
1, k, 0.3881250263784389
k, 1, 0.3881250263784389
w, k, 0.4953142595456815
k, w, 0.4953142595456815
0, k, 0.5535096005831172
k, 0, 0.5535096005831172
Q, k, 0.46480351237241124
k, Q, 0.46480351237241124
F, k, 0.43805723188002
k, F, 0.43805723188002
b, k, 0.5983556213504301
k, b, 0.5983556213504301
g, r, 0.42338713088451707
r, g, 0.42338713088451707
f, r, 0.4252140935386996
r, f, 0.4252140935386996
s, r, 0.3174204118521506
r, s, 0.3174204118521506
j, r, 0.35428189763672985
r, j, 0.35428189763672985
i, r, 0.22882806607311
r, i, 0.22882806607311
e, r, 0.44735217282149303
r, e, 0.44735217282149303
p, r, 0.4980950764932411
r, p, 0.4980950764932411
q, r, 0.3697041329181393
r, q, 0.3697041329181393
d, r, 0.3979400086720376
r, d, 0.3979400086720376
h, r, 0.6149153120135494
r, h, 0.6149153120135494
U, r, 0.3276041698523169
r, U, 0.3276041698523169
4, r, 0.29991170872153106
r, 4, 0.29991170872153106
c, r, 0.4363982604912133
r, c, 0.4363982604912133
B, r, 0.41408219855114825
r, B, 0.41408219855114825
v, r, 0.28399665636520083
r, v, 0.28399665636520083
C, r, 0.4191293077419757
r, C, 0.4191293077419757
5, r, 0.27649786030616796
r, 5, 0.27649786030616796
T, r, 0.5550278526138812
r, T, 0.5550278526138812
V, r, 0.25665545607914053
r, V, 0.25665545607914053
7, r, 0.4030709736251724
r, 7, 0.4030709736251724
A, r, 0.3541899648570124
r, A, 0.3541899648570124
o, r, 0.404225132575848
r, o, 0.404225132575848
z, r, 0.40036850231719834
r, z, 0.40036850231719834
6, r, 0.32781840112204863
r, 6, 0.32781840112204863
W, r, 0.37101736584915707
r, W, 0.37101736584915707
D, r, 0.4115405388501756
r, D, 0.4115405388501756
S, r, 0.2809973731606735
r, S, 0.2809973731606735
2, r, 0.3874989249970695
r, 2, 0.3874989249970695
n, r, 0.721832887295523
r, n, 0.721832887295523
3, r, 0.3515989849608872
r, 3, 0.3515989849608872
R, r, 0.4648867983026508
r, R, 0.4648867983026508
E, r, 0.44043823829295337
r, E, 0.44043823829295337
G, r, 0.3154863452326105
r, G, 0.3154863452326105
P, r, 0.54197168718936
r, P, 0.54197168718936
1, r, 0.27771824841551357
r, 1, 0.27771824841551357
w, r, 0.3758012885481544
r, w, 0.3758012885481544
0, r, 0.36387083352417166
r, 0, 0.36387083352417166
Q, r, 0.43623373942403004
r, Q, 0.43623373942403004
F, r, 0.5115977348706485
r, F, 0.5115977348706485
b, r, 0.46102637748941266
r, b, 0.46102637748941266
f, g, 0.5156230601147562
g, f, 0.5156230601147562
s, g, 0.4843611352321481
g, s, 0.4843611352321481
j, g, 0.37746135730724595
g, j, 0.37746135730724595
i, g, 0.3334451351203356
g, i, 0.3334451351203356
e, g, 0.568526827985061
g, e, 0.568526827985061
p, g, 0.5875958159341762
g, p, 0.5875958159341762
q, g, 0.625021285222071
g, q, 0.625021285222071
d, g, 0.5768098727395928
g, d, 0.5768098727395928
h, g, 0.4822914881857527
g, h, 0.4822914881857527
U, g, 0.5443713226320858
g, U, 0.5443713226320858
4, g, 0.505017389559327
g, 4, 0.505017389559327
c, g, 0.4572653754319508
g, c, 0.4572653754319508
B, g, 0.7059188642913466
g, B, 0.7059188642913466
v, g, 0.4115431850429541
g, v, 0.4115431850429541
C, g, 0.5700907852529206
g, C, 0.5700907852529206
5, g, 0.51400705460873
g, 5, 0.51400705460873
T, g, 0.37877303913255617
g, T, 0.37877303913255617
V, g, 0.5132667103477984
g, V, 0.5132667103477984
7, g, 0.44624468824659264
g, 7, 0.44624468824659264
A, g, 0.6066705277617691
g, A, 0.6066705277617691
o, g, 0.483025771841325
g, o, 0.483025771841325
z, g, 0.408231828723304
g, z, 0.408231828723304
6, g, 0.5926050290824976
g, 6, 0.5926050290824976
W, g, 0.6259490669932124
g, W, 0.6259490669932124
D, g, 0.5495039487538602
g, D, 0.5495039487538602
S, g, 0.5999258618152765
g, S, 0.5999258618152765
2, g, 0.6203682039806275
g, 2, 0.6203682039806275
n, g, 0.4116279980611388
g, n, 0.4116279980611388
3, g, 0.5736570372160634
g, 3, 0.5736570372160634
R, g, 0.6904988756539107
g, R, 0.6904988756539107
E, g, 0.5368894597231522
g, E, 0.5368894597231522
G, g, 0.6118198286171186
g, G, 0.6118198286171186
P, g, 0.5156603882751559
g, P, 0.5156603882751559
1, g, 0.34702294000212497
g, 1, 0.34702294000212497
w, g, 0.4646192932237262
g, w, 0.4646192932237262
0, g, 0.7244369623283506
g, 0, 0.7244369623283506
Q, g, 0.5063541109173535
g, Q, 0.5063541109173535
F, g, 0.4128374361314944
g, F, 0.4128374361314944
b, g, 0.5966312396165642
g, b, 0.5966312396165642
s, f, 0.44881351120496876
f, s, 0.44881351120496876
j, f, 0.3714860631418491
f, j, 0.3714860631418491
i, f, 0.3912066260130692
f, i, 0.3912066260130692
e, f, 0.4239789128540833
f, e, 0.4239789128540833
p, f, 0.5143772655951777
f, p, 0.5143772655951777
q, f, 0.390353885973016
f, q, 0.390353885973016
d, f, 0.4065189440591971
f, d, 0.4065189440591971
h, f, 0.3830222190454345
f, h, 0.3830222190454345
U, f, 0.2911850609939505
f, U, 0.2911850609939505
4, f, 0.4002078701278597
f, 4, 0.4002078701278597
c, f, 0.362190644697603
f, c, 0.362190644697603
B, f, 0.4839259231792116
f, B, 0.4839259231792116
v, f, 0.335062447534793
f, v, 0.335062447534793
C, f, 0.42850600033764136
f, C, 0.42850600033764136
5, f, 0.3670463200604688
f, 5, 0.3670463200604688
T, f, 0.5429587347256851
f, T, 0.5429587347256851
V, f, 0.34309134066469255
f, V, 0.34309134066469255
7, f, 0.4092056166565339
f, 7, 0.4092056166565339
A, f, 0.4473917953104916
f, A, 0.4473917953104916
o, f, 0.37807711219892015
f, o, 0.37807711219892015
z, f, 0.3613258975512323
f, z, 0.3613258975512323
6, f, 0.5158168907928508
f, 6, 0.5158168907928508
W, f, 0.36897631273672105
f, W, 0.36897631273672105
D, f, 0.35171071526006886
f, D, 0.35171071526006886
S, f, 0.4000482384523694
f, S, 0.4000482384523694
2, f, 0.3531276642556753
f, 2, 0.3531276642556753
n, f, 0.41974187568854
f, n, 0.41974187568854
3, f, 0.33730574997169854
f, 3, 0.33730574997169854
R, f, 0.5064193003259252
f, R, 0.5064193003259252
E, f, 0.5624699510639283
f, E, 0.5624699510639283
G, f, 0.4753629750633237
f, G, 0.4753629750633237
P, f, 0.5248306338778597
f, P, 0.5248306338778597
1, f, 0.35159602986301053
f, 1, 0.35159602986301053
w, f, 0.3839376602845655
f, w, 0.3839376602845655
0, f, 0.5151017298248317
f, 0, 0.5151017298248317
Q, f, 0.3979400086720376
f, Q, 0.3979400086720376
F, f, 0.5960323568943724
f, F, 0.5960323568943724
b, f, 0.40792422957863855
f, b, 0.40792422957863855
j, s, 0.354457690860556
s, j, 0.354457690860556
i, s, 0.37675070960209955
s, i, 0.37675070960209955
e, s, 0.5786605374529075
s, e, 0.5786605374529075
p, s, 0.5209528242442991
s, p, 0.5209528242442991
q, s, 0.4672570949505659
s, q, 0.4672570949505659
d, s, 0.5359879139404838
s, d, 0.5359879139404838
h, s, 0.4246546783744499
s, h, 0.4246546783744499
U, s, 0.32209082424580504
s, U, 0.32209082424580504
4, s, 0.5243434835386114
s, 4, 0.5243434835386114
c, s, 0.5410021460542959
s, c, 0.5410021460542959
B, s, 0.5774590241319985
s, B, 0.5774590241319985
v, s, 0.43456890403419873
s, v, 0.43456890403419873
C, s, 0.35459491874673577
s, C, 0.35459491874673577
5, s, 0.564480276069855
s, 5, 0.564480276069855
T, s, 0.35279679612311293
s, T, 0.35279679612311293
V, s, 0.40423839104702697
s, V, 0.40423839104702697
7, s, 0.38145000649812966
s, 7, 0.38145000649812966
A, s, 0.569336146519339
s, A, 0.569336146519339
o, s, 0.5474140868218922
s, o, 0.5474140868218922
z, s, 0.5516168776284746
s, z, 0.5516168776284746
6, s, 0.5657587417617289
s, 6, 0.5657587417617289
W, s, 0.4150500513411875
s, W, 0.4150500513411875
D, s, 0.3836383970125128
s, D, 0.3836383970125128
S, s, 0.5097326233867939
s, S, 0.5097326233867939
2, s, 0.4014669673703508
s, 2, 0.4014669673703508
n, s, 0.47030330493319417
s, n, 0.47030330493319417
3, s, 0.4777797756675213
s, 3, 0.4777797756675213
R, s, 0.5788301506094876
s, R, 0.5788301506094876
E, s, 0.5084009219117147
s, E, 0.5084009219117147
G, s, 0.4717618894434065
s, G, 0.4717618894434065
P, s, 0.5207234332542027
s, P, 0.5207234332542027
1, s, 0.3654994515632499
s, 1, 0.3654994515632499
w, s, 0.45776056669613246
s, w, 0.45776056669613246
0, s, 0.48867378403904155
s, 0, 0.48867378403904155
Q, s, 0.40516452365528266
s, Q, 0.40516452365528266
F, s, 0.472904770318499
s, F, 0.472904770318499
b, s, 0.519701741486371
s, b, 0.519701741486371
i, j, 0.4618569381597287
j, i, 0.4618569381597287
e, j, 0.2525312022201237
j, e, 0.2525312022201237
p, j, 0.3483005702079417
j, p, 0.3483005702079417
q, j, 0.33176174601936687
j, q, 0.33176174601936687
d, j, 0.4266094422216383
j, d, 0.4266094422216383
h, j, 0.29224531497000594
j, h, 0.29224531497000594
U, j, 0.4478634254869153
j, U, 0.4478634254869153
4, j, 0.3206846836604512
j, 4, 0.3206846836604512
c, j, 0.1718822499242267
j, c, 0.1718822499242267
B, j, 0.46337482331582236
j, B, 0.46337482331582236
v, j, 0.19749531860116545
j, v, 0.19749531860116545
C, j, 0.3276880700458149
j, C, 0.3276880700458149
5, j, 0.4077647871922536
j, 5, 0.4077647871922536
T, j, 0.46364418091155507
j, T, 0.46364418091155507
V, j, 0.2809616094157316
j, V, 0.2809616094157316
7, j, 0.34837487436869563
j, 7, 0.34837487436869563
A, j, 0.32622245174915215
j, A, 0.32622245174915215
o, j, 0.274312579125413
j, o, 0.274312579125413
z, j, 0.17201667355530748
j, z, 0.17201667355530748
6, j, 0.30009703186393494
j, 6, 0.30009703186393494
W, j, 0.3333187639925981
j, W, 0.3333187639925981
D, j, 0.4096577553530187
j, D, 0.4096577553530187
S, j, 0.3741073996654022
j, S, 0.3741073996654022
2, j, 0.4279772742424661
j, 2, 0.4279772742424661
n, j, 0.32739611872488666
j, n, 0.32739611872488666
3, j, 0.5245083700138458
j, 3, 0.5245083700138458
R, j, 0.37317797898040217
j, R, 0.37317797898040217
E, j, 0.2895248332586564
j, E, 0.2895248332586564
G, j, 0.39056641080324356
j, G, 0.39056641080324356
P, j, 0.23773020701909478
j, P, 0.23773020701909478
1, j, 0.4624217304862952
j, 1, 0.4624217304862952
w, j, 0.3067556783934667
j, w, 0.3067556783934667
0, j, 0.38332861546107244
j, 0, 0.38332861546107244
Q, j, 0.3923966557840448
j, Q, 0.3923966557840448
F, j, 0.23998132365553415
j, F, 0.23998132365553415
b, j, 0.2878860216749646
j, b, 0.2878860216749646
e, i, 0.27661539401858426
i, e, 0.27661539401858426
p, i, 0.3962779535171832
i, p, 0.3962779535171832
q, i, 0.3173325068863807
i, q, 0.3173325068863807
d, i, 0.46592747831285847
i, d, 0.46592747831285847
h, i, 0.28703369309068294
i, h, 0.28703369309068294
U, i, 0.33343677808022554
i, U, 0.33343677808022554
4, i, 0.48357661772768995
i, 4, 0.48357661772768995
c, i, 0.34119672522504124
i, c, 0.34119672522504124
B, i, 0.3309932190414244
i, B, 0.3309932190414244
v, i, 0.2495201762142148
i, v, 0.2495201762142148
C, i, 0.3673740170064338
i, C, 0.3673740170064338
5, i, 0.3256056236403975
i, 5, 0.3256056236403975
T, i, 0.40173963467493995
i, T, 0.40173963467493995
V, i, 0.3207135797968539
i, V, 0.3207135797968539
7, i, 0.2553380639353278
i, 7, 0.2553380639353278
A, i, 0.44406695436507737
i, A, 0.44406695436507737
o, i, 0.32244321558544
i, o, 0.32244321558544
z, i, 0.4355974222006633
i, z, 0.4355974222006633
6, i, 0.3010299956639812
i, 6, 0.3010299956639812
W, i, 0.38681948549003614
i, W, 0.38681948549003614
D, i, 0.3873951633236806
i, D, 0.3873951633236806
S, i, 0.4405343790452032
i, S, 0.4405343790452032
2, i, 0.4472029219807318
i, 2, 0.4472029219807318
n, i, 0.29472052175697394
i, n, 0.29472052175697394
3, i, 0.4128315640733827
i, 3, 0.4128315640733827
R, i, 0.34130336452760224
i, R, 0.34130336452760224
E, i, 0.4426332377607461
i, E, 0.4426332377607461
G, i, 0.30030556766964894
i, G, 0.30030556766964894
P, i, 0.2750511532781268
i, P, 0.2750511532781268
1, i, 0.7262245215403331
i, 1, 0.7262245215403331
w, i, 0.30331776819881034
i, w, 0.30331776819881034
0, i, 0.3333187639925981
i, 0, 0.3333187639925981
Q, i, 0.3534180651236694
i, Q, 0.3534180651236694
F, i, 0.31586758563840917
i, F, 0.31586758563840917
b, i, 0.4007546295534991
i, b, 0.4007546295534991
p, e, 0.5783960731301689
e, p, 0.5783960731301689
q, e, 0.6022159598991855
e, q, 0.6022159598991855
d, e, 0.6435858139740184
e, d, 0.6435858139740184
h, e, 0.47587328121176686
e, h, 0.47587328121176686
U, e, 0.45819391118960234
e, U, 0.45819391118960234
4, e, 0.5353348370590889
e, 4, 0.5353348370590889
c, e, 0.6303719028988158
e, c, 0.6303719028988158
B, e, 0.6010923834670882
e, B, 0.6010923834670882
v, e, 0.48927014429925747
e, v, 0.48927014429925747
C, e, 0.390922045811611
e, C, 0.390922045811611
5, e, 0.3934970596223186
e, 5, 0.3934970596223186
T, e, 0.3525198342307691
e, T, 0.3525198342307691
V, e, 0.4943852870376696
e, V, 0.4943852870376696
7, e, 0.4131799752287745
e, 7, 0.4131799752287745
A, e, 0.5039160832486712
e, A, 0.5039160832486712
o, e, 0.7044133367824036
e, o, 0.7044133367824036
z, e, 0.508856125019363
e, z, 0.508856125019363
6, e, 0.5759072727264742
e, 6, 0.5759072727264742
W, e, 0.4976688181990205
e, W, 0.4976688181990205
D, e, 0.5237395869534737
e, D, 0.5237395869534737
S, e, 0.39324488746365777
e, S, 0.39324488746365777
2, e, 0.40982507288846415
e, 2, 0.40982507288846415
n, e, 0.5454098409332968
e, n, 0.5454098409332968
3, e, 0.37643588937671274
e, 3, 0.37643588937671274
R, e, 0.542912650593048
e, R, 0.542912650593048
E, e, 0.40404832992808937
e, E, 0.40404832992808937
G, e, 0.5223244446538425
e, G, 0.5223244446538425
P, e, 0.5591449481017969
e, P, 0.5591449481017969
1, e, 0.27513540157642347
e, 1, 0.27513540157642347
w, e, 0.5282737771670437
e, w, 0.5282737771670437
0, e, 0.6472631812621424
e, 0, 0.6472631812621424
Q, e, 0.5076549689408257
e, Q, 0.5076549689408257
F, e, 0.36692839738197125
e, F, 0.36692839738197125
b, e, 0.6480746891700099
e, b, 0.6480746891700099
q, p, 0.6157725553911385
p, q, 0.6157725553911385
d, p, 0.6413730500930666
p, d, 0.6413730500930666
h, p, 0.6454021480631612
p, h, 0.6454021480631612
U, p, 0.559286888148228
p, U, 0.559286888148228
4, p, 0.40217706161529226
p, 4, 0.40217706161529226
c, p, 0.49794109865723585
p, c, 0.49794109865723585
B, p, 0.6661114736891619
p, B, 0.6661114736891619
v, p, 0.40628673224326806
p, v, 0.40628673224326806
C, p, 0.3734086233580168
p, C, 0.3734086233580168
5, p, 0.40896197076989865
p, 5, 0.40896197076989865
T, p, 0.5541516196208063
p, T, 0.5541516196208063
V, p, 0.5257378371198653
p, V, 0.5257378371198653
7, p, 0.3819247929235361
p, 7, 0.3819247929235361
A, p, 0.5029108981015048
p, A, 0.5029108981015048
o, p, 0.6967635924002007
p, o, 0.6967635924002007
z, p, 0.3783176186328132
p, z, 0.3783176186328132
6, p, 0.561396355328527
p, 6, 0.561396355328527
W, p, 0.49533070184195155
p, W, 0.49533070184195155
D, p, 0.6092184352287499
p, D, 0.6092184352287499
S, p, 0.4058544779404698
p, S, 0.4058544779404698
2, p, 0.44897679641336335
p, 2, 0.44897679641336335
n, p, 0.638941081298943
p, n, 0.638941081298943
3, p, 0.36586855551426256
p, 3, 0.36586855551426256
R, p, 0.5744411728850041
p, R, 0.5744411728850041
E, p, 0.4341282195905993
p, E, 0.4341282195905993
G, p, 0.52419919166667
p, G, 0.52419919166667
P, p, 0.748429368763955
p, P, 0.748429368763955
1, p, 0.3249563220074518
p, 1, 0.3249563220074518
w, p, 0.4550186125540978
p, w, 0.4550186125540978
0, p, 0.5949981368404755
p, 0, 0.5949981368404755
Q, p, 0.4800857336834014
p, Q, 0.4800857336834014
F, p, 0.5149288431663789
p, F, 0.5149288431663789
b, p, 0.736136277567863
p, b, 0.736136277567863
d, q, 0.6960698634626483
q, d, 0.6960698634626483
h, q, 0.530087117930512
q, h, 0.530087117930512
U, q, 0.5063508723789133
q, U, 0.5063508723789133
4, q, 0.5653556692457397
q, 4, 0.5653556692457397
c, q, 0.5053452107268365
q, c, 0.5053452107268365
B, q, 0.5581545056288807
q, B, 0.5581545056288807
v, q, 0.42569307724436395
q, v, 0.42569307724436395
C, q, 0.433844425686886
q, C, 0.433844425686886
5, q, 0.36665324667198845
q, 5, 0.36665324667198845
T, q, 0.4111101320291207
q, T, 0.4111101320291207
V, q, 0.5061255056248707
q, V, 0.5061255056248707
7, q, 0.3576594738831802
q, 7, 0.3576594738831802
A, q, 0.5299583105311123
q, A, 0.5299583105311123
o, q, 0.672981822384312
q, o, 0.672981822384312
z, q, 0.3547022610879679
q, z, 0.3547022610879679
6, q, 0.5220767238485201
q, 6, 0.5220767238485201
W, q, 0.5262584859317182
q, W, 0.5262584859317182
D, q, 0.5400467704173515
q, D, 0.5400467704173515
S, q, 0.44228941028576785
q, S, 0.44228941028576785
2, q, 0.45517292053329017
q, 2, 0.45517292053329017
n, q, 0.547468018515789
q, n, 0.547468018515789
3, q, 0.41654848117235876
q, 3, 0.41654848117235876
R, q, 0.6000589853904656
q, R, 0.6000589853904656
E, q, 0.3539231796876638
q, E, 0.3539231796876638
G, q, 0.5890273459674616
q, G, 0.5890273459674616
P, q, 0.5472490732864722
q, P, 0.5472490732864722
1, q, 0.377072290129124
q, 1, 0.377072290129124
w, q, 0.4534172150860325
q, w, 0.4534172150860325
0, q, 0.6137334311643557
q, 0, 0.6137334311643557
Q, q, 0.48913667721254583
q, Q, 0.48913667721254583
F, q, 0.3119931036113807
q, F, 0.3119931036113807
b, q, 0.5909010337489519
q, b, 0.5909010337489519
h, d, 0.5721222779203878
d, h, 0.5721222779203878
U, d, 0.6069124941223745
d, U, 0.6069124941223745
4, d, 0.5291609980719372
d, 4, 0.5291609980719372
c, d, 0.6482447268634817
d, c, 0.6482447268634817
B, d, 0.5709045840864673
d, B, 0.5709045840864673
v, d, 0.47996766181569683
d, v, 0.47996766181569683
C, d, 0.4470342595800449
d, C, 0.4470342595800449
5, d, 0.44227707447704395
d, 5, 0.44227707447704395
T, d, 0.38501362345525864
d, T, 0.38501362345525864
V, d, 0.5201444582930852
d, V, 0.5201444582930852
7, d, 0.3843209334933839
d, 7, 0.3843209334933839
A, d, 0.5022582095279516
d, A, 0.5022582095279516
o, d, 0.7234771951269009
d, o, 0.7234771951269009
z, d, 0.41140261299099995
d, z, 0.41140261299099995
6, d, 0.5518621724567426
d, 6, 0.5518621724567426
W, d, 0.47806298508195016
d, W, 0.47806298508195016
D, d, 0.4900536039224879
d, D, 0.4900536039224879
S, d, 0.40531003129143856
d, S, 0.40531003129143856
2, d, 0.42819122574829915
d, 2, 0.42819122574829915
n, d, 0.693047715083371
d, n, 0.693047715083371
3, d, 0.5020589013427641
d, 3, 0.5020589013427641
R, d, 0.5544944888031601
d, R, 0.5544944888031601
E, d, 0.40596557929310345
d, E, 0.40596557929310345
G, d, 0.5209230897573969
d, G, 0.5209230897573969
P, d, 0.5717125516917013
d, P, 0.5717125516917013
1, d, 0.4640282257358992
d, 1, 0.4640282257358992
w, d, 0.4492759712412183
d, w, 0.4492759712412183
0, d, 0.5669538612324846
d, 0, 0.5669538612324846
Q, d, 0.49057723756878246
d, Q, 0.49057723756878246
F, d, 0.3685067359178926
d, F, 0.3685067359178926
b, d, 0.6433277176356913
d, b, 0.6433277176356913
U, h, 0.4842272902427637
h, U, 0.4842272902427637
4, h, 0.41740744616933245
h, 4, 0.41740744616933245
c, h, 0.41257305997120186
h, c, 0.41257305997120186
B, h, 0.608308940604964
h, B, 0.608308940604964
v, h, 0.2649150186641475
h, v, 0.2649150186641475
C, h, 0.3207740538597384
h, C, 0.3207740538597384
5, h, 0.48065391868740515
h, 5, 0.48065391868740515
T, h, 0.4611961956420816
h, T, 0.4611961956420816
V, h, 0.3617510609424308
h, V, 0.3617510609424308
7, h, 0.24512954492710728
h, 7, 0.24512954492710728
A, h, 0.4926298235263364
h, A, 0.4926298235263364
o, h, 0.5316724097974733
h, o, 0.5316724097974733
z, h, 0.33314532692357457
h, z, 0.33314532692357457
6, h, 0.521311459270812
h, 6, 0.521311459270812
W, h, 0.4624512888348967
h, W, 0.4624512888348967
D, h, 0.5358437224447052
h, D, 0.5358437224447052
S, h, 0.418195754092705
h, S, 0.418195754092705
2, h, 0.3502315525048153
h, 2, 0.3502315525048153
n, h, 0.890013466361725
h, n, 0.890013466361725
3, h, 0.3520422194566443
h, 3, 0.3520422194566443
R, h, 0.5619538514432819
h, R, 0.5619538514432819
E, h, 0.5345855048135879
h, E, 0.5345855048135879
G, h, 0.4391869818738871
h, G, 0.4391869818738871
P, h, 0.6470916702422461
h, P, 0.6470916702422461
1, h, 0.3772712904039025
h, 1, 0.3772712904039025
w, h, 0.41618803715477004
h, w, 0.41618803715477004
0, h, 0.5240156424790747
h, 0, 0.5240156424790747
Q, h, 0.5005354124553193
h, Q, 0.5005354124553193
F, h, 0.503914431307599
h, F, 0.503914431307599
b, h, 0.730378468587643
h, b, 0.730378468587643
4, U, 0.30811654304420755
U, 4, 0.30811654304420755
c, U, 0.3777650682678547
U, c, 0.3777650682678547
B, U, 0.6584899240985492
U, B, 0.6584899240985492
v, U, 0.42880451325228736
U, v, 0.42880451325228736
C, U, 0.5361842120598748
U, C, 0.5361842120598748
5, U, 0.428057209885486
U, 5, 0.428057209885486
T, U, 0.3018965629256937
U, T, 0.3018965629256937
V, U, 0.5809524418078004
U, V, 0.5809524418078004
7, U, 0.3010299956639812
U, 7, 0.3010299956639812
A, U, 0.29777259474709433
U, A, 0.29777259474709433
o, U, 0.5764121554753973
U, o, 0.5764121554753973
z, U, 0.19029842017465023
U, z, 0.19029842017465023
6, U, 0.519660650864956
U, 6, 0.519660650864956
W, U, 0.5837742617784195
U, W, 0.5837742617784195
D, U, 0.777731844767366
U, D, 0.777731844767366
S, U, 0.4382832503508529
U, S, 0.4382832503508529
2, U, 0.437897335526127
U, 2, 0.437897335526127
n, U, 0.42546108232330054
U, n, 0.42546108232330054
3, U, 0.46605582856950245
U, 3, 0.46605582856950245
R, U, 0.39117434965900555
U, R, 0.39117434965900555
E, U, 0.4890575038501529
U, E, 0.4890575038501529
G, U, 0.6374236135862468
U, G, 0.6374236135862468
P, U, 0.44837366265328576
